Date,Open,High,Low,Close,Volume
2020-01-02,74.0521265471516,74.13390566819598,72.35109337630205,72.67003631591797,1335100
2020-01-03,72.42471045924118,72.97264380712402,72.34293131815895,72.4819564819336,1379600
2020-01-06,72.51466589151393,72.83360889390767,72.04851794652707,72.24478912353516,1395300
2020-01-07,71.96673803215398,72.44106575753673,71.29613913188284,71.69686126708984,1897700
2020-01-08,71.21437147280726,71.45970892112024,70.89542842245598,71.1244125366211,2255000
2020-01-09,71.00171502594449,71.35337085681844,70.9117561222781,71.05078125,1523200
2020-01-10,71.23072431027111,71.76229813693303,71.20619118954579,71.54966735839844,1453400
2020-01-13,71.53329359430676,72.12211328094266,71.38608867264779,71.79499053955078,1351800
2020-01-14,71.82769687791344,72.01578822547674,71.25523057292169,71.78680419921875,2134500
2020-01-15,72.01579877638237,72.9480945852199,71.92583986155175,72.75182342529297,1944200
2020-01-16,72.84996937304605,73.04624055250073,72.75183066364455,72.92356872558594,1707100
2020-01-17,72.92355713074345,73.9458117935811,72.72728598249587,73.7986068725586,2538400
2020-01-21,73.90493889354933,74.31384083361453,73.50421049995455,74.2811279296875,2140900
2020-01-22,74.58370153331089,74.91082429007976,74.42832305934009,74.55099487304688,1581700
2020-01-23,74.58370872578709,75.8840200935182,74.58370872578709,75.86766052246094,1741900
2020-01-24,75.6959222979076,76.64457775802398,75.66320939521239,76.55461883544922,1455900
2020-01-27,76.63638963058031,77.00440506633147,76.16206195215307,76.39105224609375,1999400
2020-01-28,76.44013479622996,77.42967680877373,76.44013479622996,77.0207748413086,1496500
2020-01-29,76.93080876351658,77.38060338168812,76.50555350216662,77.2333984375,1640800
2020-01-30,77.28245047557286,77.63410631990331,76.7999492823051,77.47872161865234,1429700
2020-01-31,77.39695966437439,77.77314870512024,76.50555641900134,76.87356567382812,3781500
2020-02-03,77.00442373848404,77.13526912740161,76.3338185026411,76.75090026855469,1434400
2020-02-04,76.65275396151063,76.92262447727552,75.64685252852098,75.6795654296875,1631900
2020-02-05,75.5650622156344,76.45646524298662,75.38514440551086,76.38286590576172,1270800
2020-02-06,76.52191128389597,76.84085430829252,76.2438609505651,76.44013214111328,1212700
2020-02-07,76.69364307292953,76.84084801361905,75.87583923339844,75.87583923339844,1098300
2020-02-10,75.9003747650011,76.12935884905906,75.47511950022894,76.12118530273438,1029900
2020-02-11,76.29292370747599,76.56280048175944,76.06393962239247,76.20296478271484,1141700
2020-02-12,75.88399895634379,76.17840875988578,75.6059424799557,75.94942474365234,1552200
2020-02-13,75.89221782456565,76.66094938363001,75.4260697687794,76.57917022705078,1244300
2020-02-14,76.80813466337729,77.26610905360057,76.66910950891135,77.11890411376953,1249200
2020-02-18,77.27145778256408,77.98052201634773,77.1972501676713,77.79088592529297,2172700
2020-02-19,77.72487940692717,77.98047627454076,77.28789953344058,77.40332794189453,1029900
2020-02-20,77.39511036913426,78.0382134888225,77.19722764740068,77.98049926757812,1319000
2020-02-21,75.20196373555997,75.58947623539292,73.60244619680398,74.35273742675781,3976900
2020-02-24,73.75907623861201,74.31148453873175,73.0500123974166,73.28911590576172,2393400
2020-02-25,73.54472466880355,73.70962693447659,72.57182331765651,72.76145935058594,2328700
2020-02-26,72.90985090550349,73.50348633999498,72.28323502572061,72.29972839355469,2455200
2020-02-27,72.01941636665974,72.46464305759395,68.57303757272756,68.58953094482422,2752600
2020-02-28,66.99824387213694,67.01473094983281,64.14550136211042,64.98648071289062,5357400
2020-03-02,65.6213489810128,69.933447124606,65.36575834259412,69.69434356689453,3615400
2020-03-03,69.57893121768959,71.26089690571057,68.90284752557737,69.12545776367188,3129700
2020-03-04,69.92519636823629,72.83565344791529,69.92519636823629,72.5635757446289,2415100
2020-03-05,71.4422823285187,72.62130695325254,70.96407512903133,72.20906066894531,2282900
2020-03-06,70.32095940778073,72.96757932682355,70.21377765748645,72.47288513183594,4705400
2020-03-09,70.53532321660957,74.14659745316088,68.86159845844435,73.09949493408203,5398100
2020-03-10,73.71787192982973,75.46579187323223,72.06064036749487,73.70962524414062,4040400
2020-03-11,72.20082571457485,72.55535782830563,69.82628899563987,71.31861877441406,4162800
2020-03-12,66.47884383485219,70.91461856657057,64.6649624192337,69.08424377441406,6073000
2020-03-13,71.18667013231403,73.51174471737944,69.27384803377934,72.61304473876953,5699300
2020-03-16,68.14428846741272,71.43401091621313,64.98648151293385,65.58836364746094,5037300
2020-03-17,67.13015555685774,78.02169711163062,67.13015555685774,77.40332794189453,5432000
2020-03-18,73.3056216689652,77.40334357758452,71.260877766895,76.01819610595703,4117600
2020-03-19,76.31503092617422,76.31503092617422,65.59662742349225,66.03360748291016,5082100
2020-03-20,66.98176395961993,67.1961337549908,58.59667736761428,59.84990310668945,4902400
2020-03-23,59.77570323814394,59.93235881817184,51.143266191636975,53.88058090209961,5017900
2020-03-24,55.653247275150626,58.712113889057875,53.24573053234617,58.134971618652344,3372200
