Date,Open,High,Low,Close,Volume
2020-01-02,139.7415510150768,139.80677385764994,137.4029006221041,139.01480102539062,1083972
2020-01-03,137.35634369459282,139.46205783226685,135.99600640985554,138.6514434814453,992405
2020-01-06,138.42783637558176,138.67008641815104,137.1793034081938,137.85015869140625,972423
2020-01-07,138.4091877795835,138.95891069101128,136.676169461101,137.72901916503906,934519
2020-01-08,138.22284902266622,139.69499059761392,137.37496658509926,139.37820434570312,936064
2020-01-09,139.80678921065308,140.1235754496138,138.18557526429416,138.45578002929688,1037828
2020-01-10,139.41545680383874,140.84100209922934,138.5489330870112,139.75086975097656,1194491
2020-01-13,139.4527393327431,140.26333901007064,138.76325734905075,138.84710693359375,654874
2020-01-14,138.00861052130287,138.95896966809548,137.22595061408356,138.21359252929688,1039785
2020-01-15,138.12037852359276,139.3502702476828,137.1979597305252,138.03651428222656,674341
2020-01-16,138.69803048554073,139.03344345766908,137.80356660588376,138.61416625976562,684847
2020-01-17,138.77256181738034,139.71360713802008,138.4371342134002,139.18252563476562,877869
2020-01-21,138.88435873577478,139.91858158988148,137.7662716633141,139.27569580078125,954398
2020-01-22,139.76023380566113,141.3441799395698,139.72296569081175,140.67332458496094,877045
2020-01-23,140.5707787258942,140.64531492649215,138.96820648207475,139.30361938476562,820601
2020-01-24,139.27572271761474,139.27572271761474,136.7041351332531,137.7104034423828,760037
2020-01-27,136.0798550195022,138.46510193400076,135.12949624401477,137.9340057373047,699061
2020-01-28,138.0271596654119,139.66701480746627,138.0271596654119,139.01480102539062,854076
2020-01-29,139.52725251421353,142.02430327306075,139.2290930470459,140.458984375,1233322
2020-01-30,139.1266318631707,140.90624639471622,137.98991787124112,140.8596649169922,741806
2020-01-31,139.96522819764064,141.241701514735,136.76005288647517,137.80360412597656,1449931
2020-02-03,138.6234957609841,139.98381832728393,138.2880681415895,138.37191772460938,1962768
2020-02-04,142.46222898864758,148.69552087055538,142.03362381769963,146.0680389404297,3160349
2020-02-05,146.1146122473133,148.32281689206937,144.8194980851902,146.93453979492188,1405023
2020-02-06,147.2233894934661,148.8818861673737,146.4314165856993,148.15513610839844,1221271
2020-02-07,147.47500788744048,147.89428519272428,145.46245632095255,145.71401977539062,915979
2020-02-10,144.8661363213906,147.7451969399823,144.5586634016286,147.41908264160156,1112297
2020-02-11,147.95948553046173,148.74214516735066,147.05570819086347,148.41603088378906,913404
2020-02-12,148.3321911440056,148.78873652765304,147.41908573305088,147.86631774902344,766011
2020-02-13,148.1458047128419,148.91915087108268,146.64572315589305,147.8942413330078,765496
2020-02-14,147.79175899978443,149.47819583129194,146.8413856192883,149.4502410888672,640351
2020-02-18,149.03099819725185,149.16144392949693,147.06504277615872,148.3787841796875,794542
2020-02-19,148.78871851725873,150.11178766967336,147.782450264041,149.09619140625,990036
2020-02-20,149.07754979871498,149.1054898955698,146.56185745119055,147.57745361328125,979427
2020-02-21,147.73588528113143,148.2390268356126,145.3320111491568,146.64576721191406,1051012
2020-02-24,143.09583651658875,144.51206877823927,142.55542689860616,143.7946319580078,1975437
2020-02-25,143.0305973129793,144.0182388293501,139.32229592607624,139.50863647460938,2369000
2020-02-26,140.59873600486029,142.275859123264,136.5084264692677,136.5550079345703,1311293
2020-02-27,133.37779086305966,135.7630372234693,130.34034540389428,130.396240234375,2107792
2020-02-28,126.84636137761724,128.05761149018667,123.46415978480061,126.85567474365234,2547808
2020-03-02,127.44266652253296,129.77200381419857,125.55124780473047,129.74404907226562,1763772
2020-03-03,129.4831812507036,132.72560937819725,121.50752735356922,124.72201538085938,1991299
2020-03-04,127.16318277506997,129.7440841546855,124.92702247064386,128.64463806152344,2069270
2020-03-05,126.04508256102166,126.58547747792879,118.73095604753284,120.37081146240234,2167223
2020-03-06,116.70909244751755,117.35199297660847,113.43870228027005,115.62828063964844,2884618
2020-03-09,107.14950362874846,110.87644683282191,103.44120180356057,103.6648178100586,2451915
2020-03-10,107.14949345031548,110.54100866155736,102.57467545837898,110.23353576660156,2729397
2020-03-11,106.90723695939238,108.6775380011715,101.39136656010986,103.59957885742188,2398767
2020-03-12,96.54633470509086,99.53719872554208,92.48397248557066,95.06487274169922,3423308
2020-03-13,99.22974954613139,100.72052522929152,87.52716006723288,91.1236572265625,4611104
2020-03-16,77.93960467234133,88.6079627015261,73.63499188940678,85.71958923339844,4963158
2020-03-17,87.41535104712298,87.58306485837319,77.98619737029651,80.27825927734375,3887735
2020-03-18,76.69108237688489,78.00483079191628,69.29310658396565,75.12577056884766,4019884
2020-03-19,75.10714754523444,85.09534620484706,71.42679316248835,83.05484008789062,3207214
2020-03-20,84.38719999323803,86.80039392048927,78.01413457492,80.11054229736328,3103081
2020-03-23,78.92725274756471,79.36516402312675,73.32752518752235,75.29348754882812,2561713
2020-03-24,79.78444225275938,87.51783805734381,79.19744393987555,87.02401733398438,2409479
2020-03-25,86.50223505660851,95.00896831945292,85.7941118505144,90.21985626220703,2382905
2020-03-26,91.76105795379935,97.92578832214079,90.1451521023727,94.19892883300781,2321723
2020-03-27,90.94844381833545,91.92919561880436,86.37159474279127,88.67870330810547,1876763
2020-03-30,88.72540593021941,92.30281542945092,85.54963511914436,91.79842376708984,2085544
2020-03-31,91.67699366757822,95.3104514153765,89.66878563674236,94.41376495361328,1981411
2020-04-01,90.64954148480265,90.64954148480265,82.64473385085944,83.71888732910156,1765214
2020-04-02,82.19638263649588,88.71605423621158,82.19638263649588,86.59576416015625,1682711
2020-04-03,86.11004030470285,86.75453816424051,83.32657232645366,85.94190979003906,2634431
2020-04-06,93.4050008504932,93.97477013943939,89.13638842801947,91.4808578491211,2710960
2020-04-07,96.29121132276283,101.29771605252922,94.24564240574774,95.18903350830078,3112042
2020-04-08,96.43130328348994,104.61357773026613,95.91757516867845,103.9410629272461,3025316
2020-04-09,104.57623665917369,107.19157494207737,101.13893323820932,103.08175659179688,2119946
2020-04-13,101.25100619359198,101.81143153981596,97.27195100329693,100.89606475830078,1167196
2020-04-14,102.65206287011587,107.09814102130998,102.0262526950203,106.09870910644531,2374047
2020-04-15,101.89550306347017,105.00588888198375,101.51254474137725,102.85757446289062,1647485
2020-04-16,103.62350429013642,104.61359261040278,100.13949646140833,102.11034393310547,1489792
2020-04-17,106.35091764663564,110.88106191266951,106.01466388929377,110.75963592529297,1965446
2020-04-20,108.77945965297582,111.17062619408794,107.78002747954444,109.28384399414062,1130013
2020-04-21,106.04268671934385,108.1536330386841,104.22128225226413,104.74435424804688,1547678
2020-04-22,106.00532203990336,106.69652460418286,101.87682371120817,102.05429077148438,1650575
2020-04-23,102.59603681522977,106.388281146432,102.38120171443687,105.53829193115234,3281889
2020-04-24,106.95805023167784,109.36789685700171,105.65038129266422,108.77010345458984,1520177
2020-04-27,109.47063995188671,110.72226779486196,108.73274022879016,109.74151611328125,1512967
2020-04-28,110.96511865252124,111.61895310042205,106.976727052322,107.1728744506836,1246403
2020-04-29,109.06900571105149,114.89747497026225,108.96626008292385,112.88926696777344,1424799
2020-04-30,112.0859988545417,114.98155722582806,110.33933025840047,111.8057861328125,1765008
2020-05-01,109.84426179133777,110.5354569565979,107.97616020358831,108.58329010009766,1552519
2020-05-04,107.79869358338853,108.23769294412676,105.8278463638439,106.54706573486328,1394517
2020-05-05,107.9294563347164,112.15136345438742,107.92011982702986,110.23656463623047,1104057
2020-05-06,110.96512110911301,111.90851209168736,107.98550531743338,108.2376937866211,845424
2020-05-07,110.06843177212076,112.67443304491435,109.28382750202725,111.52555084228516,1565909
2020-05-08,113.01069727337172,113.82331848144531,111.61896298642982,113.82331848144531,1509156
2020-05-11,114.33704784182056,116.35459979065718,108.97560190189184,110.20854949951172,1958236
2020-05-12,111.1519170797486,112.31013566500786,106.023980354479,106.09870910644531,1391736
2020-05-13,105.54764329805805,106.05202761842652,102.16638123182608,103.74492645263672,1971317
2020-05-14,101.97957310843194,105.20204855780678,101.60595127719549,104.70700073242188,1659948
2020-05-15,103.8102969733296,105.47289990023857,103.24052047228668,104.97785949707031,881371
2020-05-18,109.28384877435386,115.60736670343412,108.62067769270624,114.57991027832031,2447177
2020-05-19,114.449147931311,117.22327294305701,114.21563243798873,115.77549743652344,1564570
2020-05-20,117.03644993519558,118.81114988519433,116.63481125536572,118.25071716308594,1445090
2020-05-21,117.14854519260533,117.6622733781994,112.69312942120717,113.95409393310547,2564906
2020-05-22,113.95407280459239,115.44855252012823,113.17881241553596,115.2617416381836,1058222
2020-05-26,119.27817145344518,120.97814260754859,118.05456773802484,118.38148498535156,2026525
2020-05-27,119.8479523551324,121.39847346900024,118.62434852045412,119.8759765625,1539129
2020-05-28,120.95011245048546,121.78142130021953,119.29684593879877,119.54904174804688,987770
2020-05-29,120.04409086247439,120.04409086247439,115.39252786667139,118.00786590576172,1386174
2020-06-01,117.67159685098635,120.16551607204885,117.55951471746772,119.44629669189453,630360
2020-06-02,120.11880333309477,120.55780266951339,118.98860152696082,120.0067138671875,1062857
2020-06-03,120.57648510153248,125.25607174836534,119.91331416189327,121.7720718383789,1423872
