Date,Open,High,Low,Close,Volume
2020-01-02,65.15194581073756,65.38613194576335,64.36005996501042,65.37648010253906,2176800
2020-01-03,64.71978145518725,65.66376838243286,64.47835279966104,65.08192443847656,1972400
2020-01-06,64.73426964078952,65.27024157607028,64.40833946688046,65.25092315673828,1636800
2020-01-07,64.73184790813043,65.48752075504873,64.54353385744614,65.20263671875,1553600
2020-01-08,65.37163414649915,66.5908532727869,64.92016374129723,66.46047973632812,2808400
2020-01-09,65.92451158871023,68.2977595245144,65.92451158871023,67.44309997558594,3243200
2020-01-10,67.62657327030685,67.87041855605429,66.99644805220603,67.31996154785156,1280800
2020-01-13,67.56381518190626,68.39673967775548,67.47448775231665,68.28810119628906,1638000
2020-01-14,68.0877019290276,68.53676302758387,67.88973604513929,67.96698760986328,1787600
2020-01-15,68.07323373825355,69.01722083314111,68.07323373825355,68.72026824951172,1702000
2020-01-16,68.70334268058654,69.39865827004779,68.6574706543501,69.17171478271484,1416400
2020-01-17,69.45661030893494,69.4686787945513,68.18910987086818,68.62126922607422,1955200
2020-01-21,68.60920576856084,68.86029367797963,68.02736172106208,68.0925521850586,1879200
2020-01-22,68.45468008978114,68.68644952607175,68.12392402486843,68.16496276855469,1302800
2020-01-23,68.15289685576298,69.08964121289135,67.8897405068283,69.05342102050781,1291200
2020-01-24,69.34313432797066,69.45418943946581,67.9018050513676,68.43053436279297,976800
2020-01-27,67.12441130458497,67.85352321905127,66.6415539755248,67.26685333251953,2067200
2020-01-28,67.17026433226653,67.75935069644427,67.07610364319291,67.10749053955078,1341600
2020-01-29,67.32236369173428,68.14321942291123,66.34457348304552,67.66036224365234,1920800
2020-01-30,66.50877468633142,68.4450300261921,66.44117495138866,68.37260437011719,1338400
2020-01-31,68.11667320151938,68.71541145332846,67.208899248368,67.3513412475586,2787600
2020-02-03,67.69900931340003,68.75887726632386,67.43343632215812,68.08529663085938,1920000
2020-02-04,68.89167247749874,69.26347469239275,68.33397283906687,69.0389404296875,2119600
2020-02-05,69.97085306510573,70.46819549435214,69.6328544288923,70.33782196044922,2304400
2020-02-06,70.61063902664885,71.15867942111615,70.33782346763222,70.89552307128906,1754800
2020-02-07,70.40783543520536,71.04037729291339,70.17847528016586,70.39575958251953,1464400
2020-02-10,70.40058841184783,70.69995754867136,69.82357046246135,70.64684295654297,1540000
2020-02-11,70.98967798748981,71.16109025556614,70.56234458760044,70.85688781738281,1052400
2020-02-12,71.1055679920002,71.92159806117476,70.79895623887894,71.73328399658203,1668400
2020-02-13,71.32042795797938,72.45755467031246,71.32042795797938,71.9698715209961,1768400
2020-02-14,72.11715641637986,72.72797066069428,71.79364288063806,72.64105987548828,1055200
2020-02-18,72.6531226483781,73.07321351395883,72.14612100442616,73.03458404541016,1546400
2020-02-19,73.34600693432576,73.58985218202126,73.08768392763454,73.45706939697266,1184000
2020-02-20,73.03458515080116,73.53192759318884,71.63429452403469,71.8733139038086,2340400
2020-02-21,71.19490104035485,71.63912889034467,70.55510919749224,70.82550811767578,2001200
2020-02-24,68.95686032031652,70.09157809499844,68.67680215959037,69.5700912475586,2369200
2020-02-25,69.55799779545704,69.93945914993952,67.4310121930286,67.571044921875,3501600
2020-02-26,68.04667151067898,69.30692945163526,67.98631434371329,68.54401397705078,2829600
2020-02-27,67.06886583282912,67.70865755237712,65.01913926345401,65.07707977294922,3731200
2020-02-28,61.689855328759634,64.58699571015721,61.56431138776844,64.398681640625,5569200
2020-03-02,64.2345099330811,67.54208558620827,63.85063924039155,67.50345611572266,4232400
2020-03-03,66.96988806314133,69.20068614174151,65.39335211027006,65.7579116821289,3582800
2020-03-04,67.73040499669172,69.08240709914523,66.5136023677017,69.07515716552734,2727200
2020-03-05,67.17027578341944,68.38466153467108,65.6975596219072,66.40253448486328,2607600
2020-03-06,63.94721069860764,66.09351511329162,63.64059893986063,65.74585723876953,3342000
2020-03-09,62.522771503055004,62.713502180379734,60.02398375306445,60.55995559692383,4453600
2020-03-10,62.10993845463305,64.92016418166784,61.139394225168935,64.80428314208984,3646400
2020-03-11,62.76662403903193,63.33397548095183,59.311776910228524,60.45615005493164,2578000
2020-03-12,56.00661398038457,56.98198773338113,51.723672332953186,54.48802947998047,7770800
2020-03-13,56.31323524303527,58.92549512633686,53.98586309567412,58.807193756103516,5014000
2020-03-16,47.699061532307944,50.13990171805307,47.699061532307944,48.89171600341797,6964000
2020-03-17,49.86950349116245,50.85694582782989,47.28380460187081,50.4875602722168,7512800
2020-03-18,41.90477712936954,44.034176139500644,39.39874628958555,42.96947479248047,7657200
2020-03-19,42.54696562067228,44.753623109364305,38.72273707866085,44.18143844604492,5723600
2020-03-20,43.49819790071087,45.73141283477711,40.403084632048355,42.2717399597168,10294800
2020-03-23,42.78598350489538,42.78598350489538,37.259682130521206,37.91878128051758,6571600
2020-03-24,40.03370083449633,43.15778449623581,39.91056986430055,41.96030044555664,5502800
2020-03-25,42.06169852778572,48.420928107768525,40.76764085242299,46.4339714050293,6708800
2020-03-26,46.92406637610997,47.79803679505765,44.070378340989606,46.49432373046875,6924000
2020-03-27,45.25338173928771,45.328224023082896,43.45715219256949,43.83619689941406,4022400
2020-03-30,43.91587052333209,44.32630218071056,42.334515792726016,43.565799713134766,4295200
2020-03-31,43.09260053982722,43.355756880983776,41.50641256037119,41.82027053833008,6454400
2020-04-01,39.94195922928203,40.41033143235183,38.761373195854425,39.27803039550781,4456800
2020-04-02,38.68894130155741,40.3885973827465,38.36059818902092,39.88159942626953,5749200
2020-04-03,39.41564375739735,40.43930265529695,39.157316993381365,39.64982986450195,4031600
2020-04-06,40.80144226114011,43.60201610292393,40.6276133366758,43.33403015136719,5372000
2020-04-07,46.059761062825416,47.15826224083168,44.7488051616845,44.881587982177734,6444400
2020-04-08,45.50446501557927,46.82990945828901,44.78742172341431,46.45328140258789,3771600
2020-04-09,47.78839318575743,50.01194925054543,47.684576938426,47.981536865234375,3737600
2020-04-13,47.98393918702286,48.00808352307028,46.22392613285631,47.097896575927734,3046000
2020-04-14,48.44507138549408,49.2393699835988,47.95738450523688,48.6961555480957,3380000
2020-04-15,47.50349917624719,47.56385633789394,44.93228556365936,45.164058685302734,3660800
2020-04-16,45.707275103342226,46.14426038300864,45.02403156208534,46.02595901489258,3053200
2020-04-17,48.041887733396194,49.432515412191336,47.46728637539512,49.29007339477539,3248000
2020-04-20,48.29056279862455,48.90137702881352,46.646434172800745,46.815433502197266,3100400
2020-04-21,45.83522983636032,46.32774265241758,45.38375576407333,45.992156982421875,2793600
2020-04-22,46.740589851967954,47.99601814187884,46.547446188002674,47.66767501831055,2676800
2020-04-23,47.84150358028862,49.14521685520713,47.84150358028862,48.14570236206055,3823200
2020-04-24,48.594754639277696,48.93034028960739,47.86805578488406,48.32918167114258,3043600
2020-04-27,48.69132760137716,51.438786774211785,48.28572924400375,51.29634475708008,2598000
2020-04-28,52.94046745218516,53.88686719968128,51.76471125267306,52.672481536865234,4865600
2020-04-29,53.86272963606891,56.035587338724895,53.42091479445983,55.75794219970703,3988000
2020-04-30,55.045736264596464,55.108506392024246,53.358148550277214,53.556121826171875,3308000
2020-05-01,52.385194513840865,52.66766563038564,50.934209457766606,51.13700866699219,3226800
2020-05-04,50.53102091100599,50.75554780379998,49.82604964304768,50.61310577392578,2827200
2020-05-05,51.086298503544505,51.880597058563524,50.784512722412764,50.87866973876953,2101200
2020-05-06,51.182869368225724,51.34945571172692,50.253367672645005,50.74105453491211,1988000
