Date,Open,High,Low,Close,Volume
2020-01-02,72.34606461672077,72.38699146408453,71.17562797010287,71.46209716796875,2447500
2020-01-03,70.44719161758754,71.73221624559955,70.31623691543021,71.355712890625,1713600
2020-01-06,70.77459292417424,71.9613969290823,70.5945247315262,71.95321655273438,2270100
2020-01-07,71.8549853809635,73.01723559860206,71.58488313128997,72.3624496459961,2040900
2020-01-08,72.19872456517287,73.14817231219102,71.9122554154895,72.5588607788086,2047000
2020-01-09,73.19729295191719,73.2464001738539,72.37880594865055,73.14818572998047,2225700
2020-01-10,73.32006573205139,74.26950738899592,73.12362435925448,74.19584655761719,2452200
2020-01-13,74.18765760157542,74.71148875674066,73.95848225176063,74.69512176513672,2138000
2020-01-14,74.46594541254277,75.16165807070043,73.87663380977773,74.04851531982422,1994300
2020-01-15,71.69946639231273,73.55743554617979,71.44573739777789,72.77986907958984,3783400
2020-01-16,73.27913677890588,73.50831212935576,72.47702305233132,72.80441284179688,2007000
2020-01-17,73.21366766498355,73.93394030033173,72.31333311535924,73.61473083496094,3406600
2020-01-21,73.2136697004634,75.05526570321518,73.18093571118379,73.86027526855469,3611200
2020-01-22,74.42502134022607,74.62145646694673,72.81260099051717,73.06632995605469,2003300
2020-01-23,72.73077070231977,73.91757460550792,72.32152711576366,73.51651763916016,1620000
2020-01-24,73.88482197678321,73.88482197678321,72.65709142303795,73.20548248291016,1209600
2020-01-27,71.85498018995453,72.70620748695227,71.49484388307377,71.86316680908203,1718300
2020-01-28,72.35425317085175,73.09089273118629,71.87952920479613,72.75531005859375,1458100
2020-01-29,73.15635767374255,73.74566924731474,72.10869542941847,72.12506866455078,2623500
2020-01-30,71.24929393640815,71.69127140933813,70.3162192810047,71.29021453857422,2048900
2020-01-31,70.95464688774541,71.17563565150282,69.18671179944272,69.31767272949219,2841700
2020-02-03,69.89064184156906,70.69276227853541,69.4977713682267,69.78424072265625,2170400
2020-02-04,70.82368232617733,71.40480737321246,70.75002149022214,70.95464324951172,1795600
2020-02-05,71.76494667523635,73.56561573462004,71.50303106215216,73.25459289550781,2315800
2020-02-06,73.68838616716823,74.13855653060904,72.46884224333833,72.55068969726562,2018200
2020-02-07,72.23149635034896,72.65710695234154,70.78277673489535,71.2247543334961,1987100
2020-02-10,71.11834052165243,72.62435996722473,71.10197352797218,72.59980010986328,2311500
2020-02-11,73.15636899665205,73.72112704949677,72.6161708003071,73.57379913330078,1799500
2020-02-12,73.8929929714422,74.64599938649329,73.67200426610125,74.42501068115234,1578000
2020-02-13,74.05672956355303,74.73606923918483,73.82754788677171,73.99124908447266,1725400
2020-02-14,74.48232946450885,74.60510378396701,73.54925462792497,73.83572387695312,1221200
2020-02-18,73.26277436731216,74.28588313475204,73.00903914668602,73.79479217529297,1544500
2020-02-19,74.09764479159888,74.67058957504761,73.82754251845427,74.4332275390625,1422900
2020-02-20,74.54780982752368,75.29262987393146,74.1303796397876,75.24352264404297,2212200
2020-02-21,74.76059383662398,74.98977542444003,73.35280155025538,73.87663269042969,1877800
2020-02-24,70.52902137307036,72.02685404102705,69.6123199545212,69.98063659667969,2880900
2020-02-25,70.92190177125869,71.01193584332736,66.84583365029624,67.0259017944336,2900900
2020-02-26,67.79529305009193,69.43226737223118,67.23872153078212,67.26327514648438,3465900
2020-02-27,65.06972770922917,67.50063551711885,63.84199699773427,64.0957260131836,5770800
2020-02-28,62.254132708909204,63.82563283523571,60.02784658746145,61.918556213378906,4756400
2020-03-02,62.409642324096986,65.16794614108595,60.82177532768991,65.15975952148438,3898300
2020-03-03,64.82417926334861,66.64940834084722,62.05769496653255,62.65519332885742,2731400
2020-03-04,64.2512314625931,65.87183851970204,63.09716175995242,65.81454467773438,3110300
2020-03-05,63.70285546824787,64.96332641049143,63.03169626467,63.735595703125,2771400
2020-03-06,61.673003445304786,62.76977943687277,58.98018006232807,60.420719146728516,3047400
2020-03-09,55.444314739605616,57.07310857450393,54.06925615353769,54.732234954833984,3959200
2020-03-10,56.794816609319064,57.79337182192101,54.36390904132662,57.39231491088867,2767700
2020-03-11,55.526163093717315,55.68986426407165,52.2522177436449,53.5045051574707,3652400
2020-03-12,49.10103651666642,49.30565826672002,45.18048303629211,45.344181060791016,3948400
2020-03-13,48.29073371570685,50.32058113111718,44.51750809021984,49.9768180847168,4209700
2020-03-16,44.19830061559095,46.972971210227094,40.114048870087636,46.89930725097656,5346600
2020-03-17,47.73416539585825,50.11596263085754,45.278704200094836,49.37113952636719,7026600
2020-03-18,45.59623018342488,47.867781474572745,41.21833196159666,44.60500717163086,5066800
2020-03-19,43.37423479341217,48.90855997903315,39.73975488643022,45.224517822265625,4186700
2020-03-20,45.934909524558016,47.909094105070565,42.61431331363686,42.663875579833984,3851900
2020-03-23,41.697416983711065,43.77898415564808,40.48316867899511,41.870880126953125,4753100
2020-03-24,44.737178759739315,50.27150543378812,44.002022520763376,48.90031433105469,3909400
2020-03-25,49.362883139408325,53.67470552539968,46.69484273743424,50.02370071411133,3706300
2020-03-26,51.006657596043105,53.162567028555905,49.982392963944726,51.940059661865234,2567500
2020-03-27,49.965877832512724,53.50949603542335,49.272021925108454,51.60139465332031,2589100
2020-03-30,51.03143505058271,51.40314410141475,48.247752871705075,49.354618072509766,4584200
2020-03-31,49.338103659113244,50.16412247775103,46.587462631575534,47.083072662353516,4804200
2020-04-01,45.18322183691763,46.455291343769844,43.79551022053542,44.52240753173828,3620800
2020-04-02,43.88637488805597,45.48059124838347,42.71342668284088,43.580745697021484,3455400
2020-04-03,43.242074137501405,44.75368974699085,42.79602647085871,44.17547607421875,2390200
2020-04-06,47.04176388724204,50.13107194851124,46.17444491393432,49.68502426147461,2634200
2020-04-07,53.44340938272667,53.94728131287237,50.89101452853338,51.006656646728516,2623600
2020-04-08,52.146562833679965,53.972060303149895,51.65921166136478,53.23690414428711,3348600
2020-04-09,54.46767501424324,56.2436101750036,53.48471074604706,54.50897216796875,2729200
2020-04-13,54.18682205781301,56.772264459796524,53.45992791617465,56.450111389160156,3104900
2020-04-14,57.4000395231837,57.82131083814225,56.19405293908804,57.69740676879883,2723000
2020-04-15,55.11197317022377,56.10319317031203,53.11300926556605,53.492977142333984,2800300
2020-04-16,53.34428534449821,54.29420804198555,52.52652550352109,53.6746940612793,1697500
2020-04-17,55.63236951483165,58.63907769102402,55.549768888413496,58.151729583740234,3422100
2020-04-20,57.29266550881068,59.15120784243899,56.71445485915791,57.64785385131836,2290000
2020-04-21,56.21057495661802,57.04484930468959,55.38455625807564,56.00407028198242,1913400
2020-04-22,57.32568986631669,57.73869915022095,56.11144156331469,56.978763580322266,1255300
2020-04-23,56.780525340009284,58.30040306967122,56.24361190884573,57.490901947021484,1679000
2020-04-24,58.14345570509674,59.72115444479528,57.59828664093366,59.37422180175781,1589600
2020-04-27,59.66332986366564,62.10008236040888,59.64680596153287,61.59621047973633,2434400
2020-04-28,63.56213831551968,65.40416284364053,63.35563363443999,64.09078979492188,3080800
2020-04-29,65.4454600676295,66.81664774235468,65.08200984689702,66.12279510498047,2673500
2020-04-30,65.20592134373335,65.24721849951425,62.61222300463385,63.38042068481445,3898300
2020-05-01,61.819241614313036,62.47179719772088,59.34118530862287,59.68811798095703,2507300
2020-05-04,58.72991865249994,61.604466028721426,58.407771916633074,61.4227409362793,2615100
2020-05-05,62.92610289198409,63.63647945640207,61.65403337667799,61.744895935058594,2021900
2020-05-06,62.14965379697762,62.95089305483217,60.9106255760537,61.117130279541016,1914800
2020-05-07,62.23222598994273,63.67775825402684,62.116583912977646,62.98390579223633,1732100
2020-05-08,63.3969315627859,65.14809337435567,63.38041396262999,64.94984436035156,1440000
2020-05-11,64.24771832186622,65.51152562641492,63.64472834224206,64.44596099853516,1666700
2020-05-12,65.17289386922991,65.74284263708651,63.5786771059318,63.64476013183594,1526900
2020-05-13,63.08306487837005,63.92560137301693,61.2740814931861,61.9761962890625,1767400
2020-05-14,61.348400612529254,64.19816865494745,60.78670769447174,63.760379791259766,2504500
2020-05-15,62.884790303167264,65.93280078678237,62.65350611616519,64.93331909179688,5137000
2020-05-18,68.04742134366914,72.43358512627495,67.99786223605396,71.99579620361328,4949900
2020-05-19,71.26888785924056,71.50843402312803,68.84865297130013,68.95603942871094,3190900
2020-05-20,70.81458155761536,70.89718216211787,66.70100591235965,67.35356140136719,4161800
2020-05-21,65.66847885161866,67.65918670718536,63.50430784589407,64.41293334960938,6370300
2020-05-22,65.24721971640501,65.24721971640501,62.62874177459657,63.53736114501953,4687600
2020-05-26,65.88326111251875,67.0396886904652,65.50329322156925,65.64371490478516,2953200
2020-05-27,67.18836154276325,67.18836154276325,64.71030531331644,65.32156372070312,2894300
2020-05-28,66.23844644070594,66.23844644070594,62.93437139773008,63.13261413574219,3152400
2020-05-29,63.03350202207584,65.01594869845418,62.389208270208336,64.50381469726562,4220300
2020-06-01,63.61994964528394,64.4211886936701,62.835234497990015,64.01644134521484,2250300
2020-06-02,63.991671820171575,66.53581101305579,63.91732685765354,66.519287109375,2777700
2020-06-03,67.40312643869555,68.09698544206164,66.92403406756453,67.9152603149414,2300200
2020-06-04,67.45268841725738,67.98959551750802,65.40415931846904,66.01541137695312,2566100
2020-06-05,68.41087953091996,69.05517321265584,67.65094371666859,68.17133331298828,2906300
2020-06-08,69.22037085243974,70.09594867387756,68.55129140777291,69.12124633789062,1944600
2020-06-09,67.95656200961272,68.17132865619513,66.84143792108847,67.4196548461914,2054700
2020-06-10,68.34274701708804,68.45917367605323,66.5713931244516,67.94356536865234,2862800
2020-06-11,66.07241859340823,66.07241859340823,63.67734758793467,64.24285125732422,2583200
2020-06-12,66.03082194198426,66.26367520627166,62.92886749901853,64.66696166992188,2538100
2020-06-15,62.81247375877368,67.34482216405178,62.59625003809122,66.53814697265625,2430700
2020-06-16,68.65877804897194,69.96442562372371,66.87910572019638,69.41555786132812,3789700
2020-06-17,69.41554969962088,70.13074574893825,68.32612596288813,69.22427368164062,2275300
2020-06-18,68.58392499524976,69.73156203564196,67.73566628927398,68.44255065917969,2285600
2020-06-19,69.72323899630588,69.73987500215826,66.97057009201681,67.52775573730469,4938800
2020-06-22,67.17847616018501,70.67129507148893,66.83751417546456,70.50496673583984,3111400
2020-06-23,71.41974790474868,72.02683520550825,70.33864231192312,71.38648223876953,2661800
2020-06-24,70.68793437009481,72.01852951281155,69.34902122326723,69.70661926269531,4005700
2020-06-25,69.31574713538785,70.56318111986914,68.89161780412657,70.4467544555664,2157300
2020-06-26,70.5715017762389,72.3761214855567,70.42180943868209,70.5216064453125,5378100
2020-06-29,71.17859327055078,72.16822644489314,70.50498082470283,71.79399871826172,2961600
2020-06-30,71.51956353602124,73.36576723781336,71.21186080412966,72.57572174072266,3124000
2020-07-01,72.70043286100966,73.28257238131172,71.80227909467555,72.64221954345703,2278900
2020-07-02,73.97282912614524,74.23063645145206,72.55075521471876,72.72539520263672,2489900
2020-07-06,74.01440807292623,74.62149533533847,72.40937627328407,72.93329620361328,2050000
2020-07-07,72.32623233477972,72.79193904929359,71.01226685336916,71.1785888671875,2253100
2020-07-08,71.16194916152058,72.53412778860697,71.08710616929741,72.50086212158203,2058400
2020-07-09,72.47591299735147,72.47591299735147,69.91451379103114,70.6463394165039,2034200
