Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1990-03-22 00:00:00-05:00,0.29403359034485516,0.2975547007112045,0.28699052333831787,0.28699052333831787,231660800,0.0,0.0
1990-03-23 00:00:00-05:00,0.2905124573061439,0.3028372134052464,0.28875107935167316,0.29755470156669617,227987200,0.0,0.0
1990-03-26 00:00:00-05:00,0.2993152802625393,0.3054780579414043,0.2957941463784598,0.29755470156669617,128060800,0.0,0.0
1990-03-27 00:00:00-05:00,0.2957942485809326,0.2975548043774741,0.2905125576836932,0.2957942485809326,84604800,0.0,0.0
1990-03-28 00:00:00-05:00,0.29579419208184476,0.29667448156578047,0.28875112396682834,0.2905125021934509,102939200,0.0,0.0
1990-03-29 00:00:00-05:00,0.2887511124871053,0.2922730460339694,0.2869905570968376,0.2896322011947632,96891200,0.0,0.0
1990-03-30 00:00:00-05:00,0.28170882383035006,0.28875106780940213,0.28170882383035006,0.28346937894821167,223350400,0.0,0.0
1990-04-02 00:00:00-04:00,0.28170882383035006,0.28611022337880687,0.27818769008702116,0.28346937894821167,148769600,0.0,0.0
1990-04-03 00:00:00-04:00,0.2852299992023983,0.29403364658355713,0.2852299992023983,0.29403364658355713,139708800,0.0,0.0
1990-04-04 00:00:00-04:00,0.2922730576537121,0.29579419208184476,0.2869905685065672,0.2905125021934509,149732800,0.0,0.0
1990-04-05 00:00:00-04:00,0.28875106780940213,0.2905124456934652,0.28170882383035006,0.28346937894821167,108192000,0.0,0.0
1990-04-06 00:00:00-04:00,0.28346934991458433,0.2905124159384697,0.27994821653189855,0.2808285057544708,118238400,0.0,0.0
1990-04-09 00:00:00-04:00,0.279948288520548,0.2922730460339694,0.2781877331302803,0.2896322011947632,105481600,0.0,0.0
1990-04-10 00:00:00-04:00,0.2905125021934509,0.29579419208184476,0.28875112396682834,0.2905125021934509,131320000,0.0,0.0
1990-04-11 00:00:00-04:00,0.2922730643488115,0.30283726713395476,0.2922730643488115,0.29931533336639404,213158400,0.0,0.0
1990-04-12 00:00:00-04:00,0.3028373285588939,0.3098795754972548,0.29931539407697405,0.3045978844165802,211803200,0.0,0.0
1990-04-16 00:00:00-04:00,0.3063584136325494,0.3116401038486379,0.3045978345554454,0.3081189692020416,226889600,0.0,0.0
1990-04-17 00:00:00-04:00,0.3045978844165802,0.3063584637818822,0.30107594993466036,0.3045978844165802,131107200,0.0,0.0
1990-04-18 00:00:00-04:00,0.3045978844165802,0.3081190196395685,0.29931539407697405,0.3045978844165802,193446400,0.0,0.0
1990-04-19 00:00:00-04:00,0.2940335794367941,0.30371746710503705,0.28170882383035006,0.28346937894821167,481476800,0.0,0.0
1990-04-20 00:00:00-04:00,0.28787080200427423,0.29227300081132673,0.27994824520488276,0.28346937894821167,323523200,0.0,0.0
1990-04-23 00:00:00-04:00,0.2834693983446914,0.2852299535830195,0.2781877091220997,0.27994826436042786,128352000,0.0,0.0
1990-04-24 00:00:00-04:00,0.28170884680864594,0.28522995733157736,0.27114464545836764,0.2729052007198334,303732800,0.0,0.0
1990-04-25 00:00:00-04:00,0.2729052007198334,0.2746657794889068,0.26938409019690196,0.2729052007198334,132574400,0.0,0.0
1990-04-26 00:00:00-04:00,0.2746657313441115,0.2781876640159694,0.2685037537476725,0.27378544211387634,142161600,0.0,0.0
1990-04-27 00:00:00-04:00,0.2746657548058231,0.2781876877785215,0.2729051761949657,0.27554604411125183,116412800,0.0,0.0
1990-04-30 00:00:00-04:00,0.2764262729182524,0.27994820541965265,0.27466571805059453,0.2773073613643646,136393600,0.0,0.0
1990-05-01 00:00:00-04:00,0.2799483423870274,0.2817089216236678,0.2773074970396809,0.2790680527687073,163609600,0.0,0.0
1990-05-02 00:00:00-04:00,0.27994826436042786,0.2817088431063633,0.2764263311175139,0.27994826436042786,135430400,0.0,0.0
1990-05-03 00:00:00-04:00,0.2799482282344175,0.28346936176429527,0.2799482282344175,0.28170880675315857,166308800,0.0,0.0
1990-05-04 00:00:00-04:00,0.28170880675315857,0.28699049529417303,0.2764262954459925,0.28170880675315857,169534400,0.0,0.0
1990-05-07 00:00:00-04:00,0.2799483156794104,0.2940336534571817,0.2799483156794104,0.29227307438850403,135990400,0.0,0.0
1990-05-08 00:00:00-04:00,0.2887511337498283,0.29579420210346663,0.2887511337498283,0.29403364658355713,112459200,0.0,0.0
1990-05-09 00:00:00-04:00,0.2931533326046182,0.29579417741789565,0.29051248779134076,0.2949138879776001,97238400,0.0,0.0
1990-05-10 00:00:00-04:00,0.2940335817440956,0.2940335817440956,0.28522993630429194,0.2913927137851715,179043200,0.0,0.0
1990-05-11 00:00:00-04:00,0.29139267028860283,0.3010757808364292,0.28699047210412787,0.30019551515579224,215241600,0.0,0.0
1990-05-14 00:00:00-04:00,0.3010758921708061,0.3010758921708061,0.2905125120361271,0.29403364658355713,226385600,0.0,0.0
1990-05-15 00:00:00-04:00,0.29139277804227626,0.29579420210346663,0.2887511337498283,0.29403364658355713,149385600,0.0,0.0
1990-05-16 00:00:00-04:00,0.2940335154968877,0.2940335154968877,0.2887510050182193,0.29315322637557983,87304000,0.0,0.0
1990-05-17 00:00:00-04:00,0.2940336534571817,0.2975547645793136,0.28875114049996353,0.29227307438850403,153585600,0.0,0.0
1990-05-18 00:00:00-04:00,0.29051246557186894,0.292273020810197,0.2781877091220997,0.27994826436042786,258462400,0.0,0.0
1990-05-21 00:00:00-04:00,0.27895963191986084,0.28249053644217226,0.2736624618735203,0.27895963191986084,262483200,0.000982,0.0
1990-05-22 00:00:00-04:00,0.2833731433543711,0.29308392289439006,0.2824904352197144,0.2922011911869049,301089600,0.0,0.0
1990-05-23 00:00:00-04:00,0.29131859971460017,0.30014584960595414,0.29131859971460017,0.29661494493484497,207513600,0.0,0.0
1990-05-24 00:00:00-04:00,0.2983803854839806,0.2983803854839806,0.2930840402637358,0.29661494493484497,148131200,0.0,0.0
1990-05-25 00:00:00-04:00,0.278959587901907,0.2877868360283865,0.27542788246042005,0.28249049186706543,323321600,0.0,0.0
1990-05-29 00:00:00-04:00,0.28249048712712616,0.29131853658180734,0.2771933180055252,0.2895522713661194,243208000,0.0,0.0
1990-05-30 00:00:00-04:00,0.29396665460187515,0.2948493863093603,0.2913184830522482,0.2922011911869049,276819200,0.0,0.0
1990-05-31 00:00:00-04:00,0.29308397596657954,0.29308397596657954,0.28955227059377187,0.29131853580474854,103084800,0.0,0.0
1990-06-01 00:00:00-04:00,0.2922012552279501,0.2966148911598733,0.2877868413925171,0.2877868413925171,157236800,0.0,0.0
1990-06-04 00:00:00-04:00,0.2877868413925171,0.2895522816215862,0.2807250333305734,0.2877868413925171,179424000,0.0,0.0
1990-06-05 00:00:00-04:00,0.28955232191395824,0.28955232191395824,0.27542792592109444,0.27895963191986084,299432000,0.0,0.0
1990-06-06 00:00:00-04:00,0.27542792592109444,0.27895963191986084,0.2736624618735203,0.27895963191986084,211747200,0.0,0.0
1990-06-07 00:00:00-04:00,0.2789594927326351,0.28072493232650386,0.27189688573545484,0.27542778849601746,186435200,0.0,0.0
1990-06-08 00:00:00-04:00,0.27189699850594834,0.27189699850594834,0.2648343885795191,0.27013155817985535,333883200,0.0,0.0
1990-06-11 00:00:00-04:00,0.2666005433810235,0.27542778849601746,0.2666005433810235,0.27542778849601746,157897600,0.0,0.0
1990-06-12 00:00:00-04:00,0.276310565803434,0.28602132201194763,0.27366237061516796,0.28602132201194763,165032000,0.0,0.0
1990-06-13 00:00:00-04:00,0.2851387285453426,0.2877869012259414,0.2807250916957855,0.2807250916957855,138947200,0.0,0.0
1990-06-14 00:00:00-04:00,0.28249055586474375,0.28425599646086347,0.2771933854541975,0.2807250916957855,140324800,0.0,0.0
1990-06-15 00:00:00-04:00,0.2807250723945981,0.28249053644217226,0.2763106579448815,0.27895963191986084,144144000,0.0,0.0
1990-06-18 00:00:00-04:00,0.2771932780742645,0.278959543035512,0.275427838162046,0.2771932780742645,111395200,0.0,0.0
1990-06-19 00:00:00-04:00,0.27542790302164344,0.28072504905473517,0.2710142668425007,0.2798423171043396,157225600,0.0,0.0
1990-06-20 00:00:00-04:00,0.2816077599825675,0.284255932063228,0.2807250280980696,0.28249049186706543,154739200,0.0,0.0
1990-06-21 00:00:00-04:00,0.2824904792527385,0.2966148723861571,0.2824904792527385,0.29573214054107666,208600000,0.0,0.0
1990-06-22 00:00:00-04:00,0.29661492987483035,0.301028566382833,0.2913185849234966,0.2930840253829956,283976000,0.0,0.0
1990-06-25 00:00:00-04:00,0.29308397596657954,0.2948494397012433,0.2842559265354462,0.29131853580474854,122001600,0.0,0.0
1990-06-26 00:00:00-04:00,0.29484952956866245,0.2966149702685835,0.28513874531043965,0.2869041860103607,127254400,0.0,0.0
1990-06-27 00:00:00-04:00,0.2877868789552138,0.29661492987483035,0.2842559744633791,0.2930840253829956,97227200,0.0,0.0
1990-06-28 00:00:00-04:00,0.3019112043952156,0.30544290953960934,0.29484942063178154,0.3036774694919586,249939200,0.0,0.0
1990-06-29 00:00:00-04:00,0.30367739411392153,0.3169190515928301,0.3019111294555963,0.3160363435745239,325192000,0.0,0.0
1990-07-02 00:00:00-04:00,0.3142701526106894,0.3142701526106894,0.3089738089675896,0.3107392489910126,135408000,0.0,0.0
1990-07-03 00:00:00-04:00,0.3098565407657165,0.3142701526106894,0.3089738089675896,0.3107392489910126,99500800,0.0,0.0
1990-07-05 00:00:00-04:00,0.3089737692355621,0.3125046724011876,0.30544286606993654,0.3072083294391632,107464000,0.0,0.0
1990-07-06 00:00:00-04:00,0.30720829690562235,0.3178017831839617,0.3054428337233593,0.3160363435745239,209059200,0.0,0.0
1990-07-09 00:00:00-04:00,0.3178017746859385,0.33192618695111703,0.3160363351237086,0.32927799224853516,315459200,0.0,0.0
1990-07-10 00:00:00-04:00,0.3319263160228729,0.335457196520339,0.330160852201306,0.3319263160228729,361424000,0.0,0.0
1990-07-11 00:00:00-04:00,0.330160852201306,0.3319263160228729,0.3230982425843536,0.3319263160228729,246153600,0.0,0.0
1990-07-12 00:00:00-04:00,0.3301608547701743,0.3354571991304164,0.32839541450770493,0.33457449078559875,182470400,0.0,0.0
1990-07-13 00:00:00-04:00,0.3354571097896726,0.33722257315478826,0.3301607668399811,0.3301607668399811,230977600,0.0,0.0
1990-07-16 00:00:00-04:00,0.3301608145423842,0.332808986399844,0.3195673256362841,0.3222154974937439,179704000,0.0,0.0
1990-07-17 00:00:00-04:00,0.3230982282124639,0.3248636919555004,0.31073927482622316,0.31250473856925964,136852800,0.0,0.0
1990-07-18 00:00:00-04:00,0.3142701846302936,0.3178018900860504,0.30367749626485163,0.31515371799468994,288366400,0.0,0.0
1990-07-19 00:00:00-04:00,0.28778687480075776,0.30014583003379663,0.28249052992588136,0.2948494851589203,585984000,0.0,0.0
1990-07-20 00:00:00-04:00,0.29661488065426045,0.30014578456017343,0.28778683119957926,0.2895522713661194,191844800,0.0,0.0
1990-07-23 00:00:00-04:00,0.2895523194147128,0.29484948941533135,0.2824905340038801,0.2930840253829956,270188800,0.0,0.0
1990-07-24 00:00:00-04:00,0.2966149279113217,0.298380368359134,0.28955231749795673,0.2974976599216461,193916800,0.0,0.0
1990-07-25 00:00:00-04:00,0.29661493442188436,0.3054429854768333,0.29484949393532145,0.29838037490844727,104921600,0.0,0.0
1990-07-26 00:00:00-04:00,0.298380265993644,0.3001457294086142,0.28955221816111015,0.2922011911869049,80337600,0.0,0.0
1990-07-27 00:00:00-04:00,0.2913184830522482,0.2948493863093603,0.28602131490399807,0.2922011911869049,62316800,0.0,0.0
1990-07-30 00:00:00-04:00,0.287786780999238,0.3001457322039876,0.287786780999238,0.29926300048828125,85456000,0.0,0.0
1990-07-31 00:00:00-04:00,0.30014584960595414,0.3019112901550898,0.2930840402637358,0.29661494493484497,96006400,0.0,0.0
1990-08-01 00:00:00-04:00,0.2966148289139908,0.3019111720625717,0.29308392562399405,0.29926300048828125,93508800,0.0,0.0
1990-08-02 00:00:00-04:00,0.2913184755041152,0.3089737692355621,0.2913184755041152,0.3072083294391632,223126400,0.0,0.0
1990-08-03 00:00:00-04:00,0.3072083930288713,0.3089738331907023,0.28072502263895144,0.29131853580474854,268968000,0.0,0.0
1990-08-06 00:00:00-04:00,0.27542792592109444,0.28602141739164677,0.271897021398783,0.27895963191986084,179659200,0.0,0.0
1990-08-07 00:00:00-04:00,0.2842559769169095,0.28690414941543385,0.2736624618735203,0.27895963191986084,198531200,0.0,0.0
1990-08-08 00:00:00-04:00,0.27895965314936316,0.2877869033404983,0.27895965314936316,0.28337326645851135,102536000,0.0,0.0
1990-08-09 00:00:00-04:00,0.2842559769169095,0.28602141739164677,0.2771933663958317,0.27895963191986084,96387200,0.0,0.0
1990-08-10 00:00:00-04:00,0.2736623287200928,0.27719323152440445,0.27013144948860657,0.2736623287200928,102704000,0.0,0.0
1990-08-13 00:00:00-04:00,0.26836600543034445,0.2824904191305064,0.2674832737731352,0.2816076874732971,156116800,0.0,0.0
1990-08-14 00:00:00-04:00,0.28249055586474375,0.28249055586474375,0.2771933854541975,0.2807250916957855,98168000,0.0,0.0
1990-08-15 00:00:00-04:00,0.2824904464327784,0.2842558863449969,0.2771932780742645,0.2771932780742645,92052800,0.0,0.0
1990-08-16 00:00:00-04:00,0.27542777148667597,0.2798421834611986,0.2718968689441681,0.2718968689441681,123894400,0.0,0.0
1990-08-17 00:00:00-04:00,0.27189711474140055,0.27189711474140055,0.2524755420347462,0.2577727138996124,246108800,0.0,0.0
1990-08-20 00:00:00-04:00,0.25855182353410555,0.2656349554541911,0.25678102282101434,0.26032260060310364,75062400,0.000982,0.0
1990-08-21 00:00:00-04:00,0.25323836576964487,0.2603223175299378,0.24969679183864504,0.256780743598938,161044800,0.0,0.0
1990-08-22 00:00:00-04:00,0.26209311647005884,0.26209311647005884,0.2470406397313824,0.24881143867969513,122718400,0.0,0.0
1990-08-23 00:00:00-04:00,0.24261392896937198,0.24792628376641465,0.23730074662907716,0.24438470602035522,143696000,0.0,0.0
1990-08-24 00:00:00-04:00,0.24969693477406904,0.25501011443234917,0.2461553824598259,0.2514677345752716,73416000,0.0,0.0
1990-08-27 00:00:00-04:00,0.26032247770179745,0.26917721005371825,0.2567809015917279,0.2674064338207245,117465600,0.0,0.0
1990-08-28 00:00:00-04:00,0.2656347572669217,0.27183331174904657,0.2638639815190806,0.27006253600120544,80192000,0.0,0.0
1990-08-29 00:00:00-04:00,0.2691770747363548,0.2700624742297956,0.2603223468357731,0.2638639211654663,150931200,0.0,0.0
1990-08-30 00:00:00-04:00,0.26386389146093764,0.2656346666044038,0.2550099684554718,0.256780743598938,122595200,0.0,0.0
1990-08-31 00:00:00-04:00,0.2550100306312383,0.26386395579544114,0.2550100306312383,0.2620931565761566,99456000,0.0,0.0
1990-09-04 00:00:00-04:00,0.2585516054257341,0.2656347313706524,0.2585516054257341,0.2620931565761566,82745600,0.0,0.0
1990-09-05 00:00:00-04:00,0.26386396405564616,0.26386396405564616,0.25323843544103963,0.25501003861427307,64052800,0.0,0.0
1990-09-06 00:00:00-04:00,0.25146763430656105,0.2550100127511717,0.2496968352114364,0.25323840975761414,87628800,0.0,0.0
1990-09-07 00:00:00-04:00,0.25146773390801314,0.2603224658570408,0.24881155785733836,0.25766628980636597,58172800,0.0,0.0
1990-09-10 00:00:00-04:00,0.26209313819945557,0.26209313819945557,0.25323840975761414,0.25323840975761414,75980800,0.0,0.0
1990-09-11 00:00:00-04:00,0.25501004132980754,0.2558954173325212,0.23907135811095073,0.24084213376045227,178270400,0.0,0.0
1990-09-12 00:00:00-04:00,0.2443845126020526,0.2443845126020526,0.23730055881737497,0.24084213376045227,100408000,0.0,0.0
1990-09-13 00:00:00-04:00,0.24438441728176122,0.2461552158846504,0.23375891634247667,0.23907126486301422,97260800,0.0,0.0
1990-09-14 00:00:00-04:00,0.23730055881737497,0.24261373695255103,0.2355297831678734,0.24084213376045227,113915200,0.0,0.0
1990-09-17 00:00:00-04:00,0.2408420398218384,0.24969676580229877,0.23730046626012505,0.23907126486301422,77672000,0.0,0.0
1990-09-18 00:00:00-04:00,0.23907148843842327,0.23907148843842327,0.2337591349498671,0.2364153116941452,124611200,0.0,0.0
1990-09-19 00:00:00-04:00,0.2355298079696064,0.23907138328561828,0.22667507760300742,0.23021745681762695,182459200,0.0,0.0
1990-09-20 00:00:00-04:00,0.22844583779415464,0.22844583779415464,0.22136271129128643,0.2240188866853714,100934400,0.0,0.0
1990-09-21 00:00:00-04:00,0.2266751100154636,0.23021748973661085,0.2195919583706143,0.22313353419303894,153865600,0.0,0.0
1990-09-24 00:00:00-04:00,0.22313340976121532,0.22313340976121532,0.21073710921892558,0.2142786830663681,138499200,0.0,0.0
1990-09-25 00:00:00-04:00,0.2160495534917316,0.2178211569174135,0.20719562678869918,0.21250797808170319,157953600,0.0,0.0
1990-09-26 00:00:00-04:00,0.2125079594175227,0.21604953451650116,0.2107371836900711,0.2107371836900711,94136000,0.0,0.0
1990-09-27 00:00:00-04:00,0.21250797830705428,0.2160495537208383,0.19834089639736557,0.20011167228221893,142340800,0.0,0.0
1990-09-28 00:00:00-04:00,0.20188248065227285,0.20542486011981964,0.1930285417300685,0.20542486011981964,176041600,0.0,0.0
1990-10-01 00:00:00-04:00,0.2089664536631804,0.219591961538377,0.20719565390438305,0.21604958176612854,155657600,0.0,0.0
1990-10-02 00:00:00-04:00,0.2195919317123432,0.2266750824973041,0.20896642528035406,0.20985180139541626,270984000,0.0,0.0
1990-10-03 00:00:00-04:00,0.21073717153775673,0.21073717153775673,0.189486138016301,0.19125692546367645,268240000,0.0,0.0
1990-10-04 00:00:00-04:00,0.18948614810575215,0.19834087789058685,0.18594457302242517,0.19834087789058685,213494400,0.0,0.0
1990-10-05 00:00:00-04:00,0.19125693564741564,0.20365322869353975,0.19125693564741564,0.19834087789058685,99489600,0.0,0.0
1990-10-08 00:00:00-04:00,0.20365324796189574,0.20719562727893462,0.20011167254348777,0.2063102275133133,61532800,0.0,0.0
1990-10-09 00:00:00-04:00,0.20188245297391383,0.20542483195579564,0.19657009034892337,0.19834087789058685,120579200,0.0,0.0
1990-10-10 00:00:00-04:00,0.19302858264347902,0.19834094712278488,0.1841738497678422,0.18771542608737946,147907200,0.0,0.0
1990-10-11 00:00:00-04:00,0.1894861989592689,0.19745554302307003,0.18063225887476791,0.19657014310359955,205979200,0.0,0.0
1990-10-12 00:00:00-04:00,0.20011167228221893,0.20188247181114963,0.1912569534932063,0.20011167228221893,228648000,0.0,0.0
1990-10-15 00:00:00-04:00,0.20188250715430014,0.2036532833491596,0.18860079903979843,0.19657014310359955,201017600,0.0,0.0
1990-10-16 00:00:00-04:00,0.19479921748040907,0.19479921748040907,0.1717774053698694,0.17708976566791534,305233600,0.0,0.0
1990-10-17 00:00:00-04:00,0.1788606932117426,0.18771542608737946,0.177089905051974,0.18771542608737946,309064000,0.0,0.0
1990-10-18 00:00:00-04:00,0.18771534559168765,0.20365321244991536,0.18771534559168765,0.20188243687152863,315000000,0.0,0.0
1990-10-19 00:00:00-04:00,0.2213626568714439,0.22490420743018494,0.21427870456746836,0.22224803268909454,933732800,0.0,0.0
1990-10-22 00:00:00-04:00,0.2231334278889813,0.2231334278889813,0.21604947572030875,0.22047725319862366,252739200,0.0,0.0
1990-10-23 00:00:00-04:00,0.21959194540977478,0.2231335210231672,0.21427878991305033,0.21959194540977478,167048000,0.0,0.0
1990-10-24 00:00:00-04:00,0.21782118542366008,0.219591961538377,0.21250800589261426,0.21604958176612854,141825600,0.0,0.0
1990-10-25 00:00:00-04:00,0.21427877760875605,0.2213627323274419,0.20985180243520118,0.21250797808170319,153462400,0.0,0.0
1990-10-26 00:00:00-04:00,0.21073720219872763,0.2213627323274419,0.21073720219872763,0.21250797808170319,134198400,0.0,0.0
1990-10-29 00:00:00-05:00,0.21427887697339154,0.21604965367750534,0.21073729992107565,0.2116227000951767,123480000,0.0,0.0
1990-10-30 00:00:00-05:00,0.2107372092486591,0.2178211642043292,0.20453945798479117,0.2151641845703125,98044800,0.0,0.0
1990-10-31 00:00:00-05:00,0.21604951808050998,0.22578964684925895,0.21427874248777035,0.2178211212158203,148758400,0.0,0.0
1990-11-01 00:00:00-05:00,0.21604958176612854,0.219591961538377,0.21073722977789733,0.21604958176612854,90652800,0.0,0.0
1990-11-02 00:00:00-05:00,0.21604945308647888,0.22933195658751004,0.21604945308647888,0.22490417957305908,148612800,0.0,0.0
